2,21-NOV-2000 20:59:21,553,3,76,2,2,700,0,670,246
1,21-NOV-2000 20:59:35,1905,2,94,2,2,940,0,900,281
2,21-NOV-2000 20:59:27,554,3,88,2,2,310,0,310,249
2,21-NOV-2000 20:59:29,555,3,94,2,2,920,0,650,257
2,21-NOV-2000 20:59:32,556,3,94,2,2,850,0,590,245
2,21-NOV-2000 20:59:33,557,1,91,2,2,310,0,310,249
2,21-NOV-2000 20:59:33,558,3,94,2,2,820,0,610,281
1,21-NOV-2000 20:59:44,1906,2,94,2,2,940,0,650,257
1,21-NOV-2000 20:59:47,1907,1,84,4,2,2150,0,2710,335
1,21-NOV-2000 20:59:50,1908,1,72,7,4,5320,0,8500,326,6880,426,8070,135
2,21-NOV-2000 20:59:43,559,3,82,2,2,770,0,490,245
1,21-NOV-2000 20:59:54,1909,2,79,2,2,990,0,1010,268
2,21-NOV-2000 20:59:46,560,1,76,2,2,310,0,310,249
1,21-NOV-2000 20:59:56,1910,2,79,2,2,940,0,600,258
1,21-NOV-2000 20:59:57,1911,1,66,7,4,5200,0,4740,323,2810,757,3770,132
2,21-NOV-2000 20:59:50,561,3,99,2,2,760,0,540,248
1,21-NOV-2000 20:59:59,1912,1,69,4,2,1100,0,910,294
1,21-NOV-2000 21:00:00,1,2,79,4,2,1730,0,1910,348
2,21-NOV-2000 20:59:51,562,1,88,2,2,310,0,310,249
2,21-NOV-2000 20:59:52,563,3,88,2,2,840,0,500,265
1,21-NOV-2000 21:00:01,2,1,74,2,2,1000,0,1280,259
1,21-NOV-2000 21:00:01,3,2,76,2,2,940,0,840,275
1,21-NOV-2000 21:00:03,4,1,78,2,2,730,0,500,262
1,21-NOV-2000 21:00:03,5,2,76,2,2,950,0,610,275
1,21-NOV-2000 21:00:04,6,2,72,2,2,1040,0,770,271
2,21-NOV-2000 20:59:55,564,3,88,2,2,310,0,310,249
1,21-NOV-2000 21:00:05,7,1,84,5,2,2900,0,3720,493
1,21-NOV-2000 21:00:07,8,2,84,2,2,870,0,830,272
1,21-NOV-2000 21:00:07,9,1,74,2,2,600,0,400,240
1,21-NOV-2000 21:00:13,10,1,78,2,2,660,0,480,272
2,21-NOV-2000 21:00:03,1,3,86,2,2,710,0,510,258
1,21-NOV-2000 21:00:14,11,2,86,2,2,790,0,530,258
1,21-NOV-2000 21:00:18,12,3,96,2,2,540,0,480,277
1,21-NOV-2000 21:00:18,13,1,71,2,2,640,0,430,256
1,21-NOV-2000 21:00:21,14,2,76,2,2,900,0,860,265
1,21-NOV-2000 21:00:23,15,2,82,2,2,860,0,830,296
1,21-NOV-2000 21:00:25,16,2,82,2,2,870,0,580,275
2,21-NOV-2000 21:00:16,2,3,103,2,2,310,0,310,249
1,21-NOV-2000 21:00:26,17,2,74,6,3,5390,0,4820,594,8760,175
1,21-NOV-2000 21:00:26,18,1,69,6,3,6120,0,4050,564,7270,155
1,21-NOV-2000 21:00:29,19,2,78,2,2,790,0,620,272
1,21-NOV-2000 21:00:30,20,1,68,6,2,950,0,4300,535
1,21-NOV-2000 21:00:34,21,1,53,2,2,660,0,480,245
2,21-NOV-2000 21:00:26,3,1,72,2,2,310,0,310,249
1,21-NOV-2000 21:00:37,22,1,62,8,3,5950,0,9440,540,5530,132
1,21-NOV-2000 21:00:41,23,2,76,2,2,470,0,320,237
1,21-NOV-2000 21:00:43,24,1,69,2,2,880,0,640,277
1,21-NOV-2000 21:00:44,25,2,74,2,2,520,0,620,222
1,21-NOV-2000 21:00:44,26,3,84,2,2,590,0,370,241
1,21-NOV-2000 21:00:46,27,3,72,2,2,720,0,740,271
1,21-NOV-2000 21:00:46,28,1,74,3,2,1710,0,1840,398
