1,01-JAN-2000 14:37:45,1823,1,54,7,7,5690,0,5250,615,7960,175,1150,1266,1100,297,1430,697,1000,263
1,01-JAN-2000 14:37:45,1824,3,60,2,2,940,0,650,270
1,01-JAN-2000 14:37:46,1825,2,62,2,2,590,0,720,265
1,01-JAN-2000 14:37:47,1826,3,68,2,2,1010,0,660,254
1,01-JAN-2000 14:37:47,1827,1,55,5,2,3060,0,6880,578
2,30-DEC-2004 17:59:59,2538,3,79,2,2,1150,0,930,288
2,30-DEC-2004 17:59:59,2539,1,56,7,4,5270,0,6160,279,4300,665,3400,118
1,01-JAN-2000 14:37:48,1828,2,65,2,2,1050,0,760,260
1,01-JAN-2000 14:37:49,1829,1,55,2,2,970,0,570,267
2,30-DEC-2004 18:00:00,1,3,82,2,2,1140,0,780,255
1,01-JAN-2000 14:37:51,1830,1,52,2,2,1500,0,1270,274
2,30-DEC-2004 18:00:03,2,2,82,2,2,1110,0,760,255
1,01-JAN-2000 14:37:53,1831,1,60,6,3,7290,0,10690,398,6140,142
2,30-DEC-2004 18:00:04,3,1,62,8,3,7610,0,6220,461,9150,147
1,01-JAN-2000 14:37:54,1832,2,78,4,2,2160,0,2940,389
1,01-JAN-2000 14:37:55,1833,3,82,2,2,840,0,840,296
2,30-DEC-2004 18:00:07,4,3,94,2,2,1100,0,910,293
2,30-DEC-2004 18:00:07,5,2,71,2,2,1030,0,620,265
1,01-JAN-2000 14:37:57,1834,3,91,2,2,660,0,520,250
1,01-JAN-2000 14:37:58,1835,1,145,8,2,1060,0,680,689
2,30-DEC-2004 18:00:09,6,3,88,2,2,1080,0,840,276
2,30-DEC-2004 18:00:09,7,1,60,8,3,6450,0,8570,496,6580,127
2,30-DEC-2004 18:00:09,8,2,69,7,4,5010,0,4530,303,2060,703,1730,120
1,01-JAN-2000 14:38:01,1836,1,52,6,3,7020,0,8690,398,6310,156
1,01-JAN-2000 14:38:02,1837,2,82,2,2,900,0,770,255
2,30-DEC-2004 18:00:13,9,3,79,2,2,1200,0,990,308
1,01-JAN-2000 14:38:03,1838,1,55,9,4,7110,0,5240,185,4690,412,3080,150
2,30-DEC-2004 18:00:14,10,1,57,6,3,6600,0,5250,327,3920,113
2,30-DEC-2004 18:00:15,11,1,94,2,2,310,0,310,249
1,01-JAN-2000 14:38:04,1839,3,79,2,2,630,0,350,248
1,01-JAN-2000 14:38:06,1840,2,72,4,2,2220,0,2400,335
2,30-DEC-2004 18:00:16,12,3,82,2,2,1110,0,860,265
1,01-JAN-2000 14:38:06,1841,1,50,5,2,2600,0,5300,405
1,01-JAN-2000 14:38:10,1842,1,68,6,2,1780,0,2000,407
2,30-DEC-2004 18:00:19,13,1,61,8,3,5880,0,5950,514,7820,145
2,30-DEC-2004 18:00:21,14,2,74,3,2,2420,0,3510,426
2,30-DEC-2004 18:00:21,15,3,74,4,2,2020,0,1780,324
2,30-DEC-2004 18:00:22,16,3,76,2,2,1100,0,980,275
2,30-DEC-2004 18:00:23,17,1,71,7,6,6220,0,3610,363,2830,141,1730,709,2880,141,2140,150
2,30-DEC-2004 18:00:23,18,2,79,2,2,1060,0,840,278
1,01-JAN-2000 14:38:12,1843,3,69,4,2,1890,0,2690,338
1,01-JAN-2000 14:38:12,1844,1,66,4,2,1380,0,1330,315
1,01-JAN-2000 14:38:13,1845,2,68,2,2,680,0,390,237
2,30-DEC-2004 18:00:25,19,2,74,7,5,4740,0,5220,315,2420,677,2580,129,3010,119
2,30-DEC-2004 18:00:25,20,3,78,2,2,590,0,380,242
2,30-DEC-2004 18:00:25,21,1,56,8,3,6470,0,10210,511,6540,132
1,01-JAN-2000 14:38:14,1846,1,65,2,2,720,0,400,268
2,30-DEC-2004 18:00:26,22,3,74,2,2,1190,0,990,259
2,30-DEC-2004 18:00:26,23,1,57,2,2,310,0,310,249
2,30-DEC-2004 18:00:27,24,3,72,2,2,850,0,490,244
2,30-DEC-2004 18:00:27,25,1,61,2,2,310,0,310,249
1,01-JAN-2000 14:38:17,1847,1,65,6,3,10190,0,12520,496,7280,145
1,01-JAN-2000 14:38:17,1848,3,78,2,2,1000,0,720,252
2,30-DEC-2004 18:00:28,26,1,71,2,2,310,0,310,249
2,30-DEC-2004 18:00:29,27,1,66,2,2,1990,0,1940,257
1,01-JAN-2000 14:38:19,1849,1,66,6,2,4610,0,3990,615
2,30-DEC-2004 18:00:30,28,1,78,2,2,310,0,310,249
2,30-DEC-2004 18:00:31,29,3,84,2,2,940,0,1030,262
1,01-JAN-2000 14:38:21,1850,2,65,2,2,880,0,400,243
1,01-JAN-2000 14:38:22,1851,1,58,3,2,2350,0,2210,457
2,30-DEC-2004 18:00:32,30,3,94,2,2,970,0,960,269
1,01-JAN-2000 14:38:23,1852,1,66,2,2,850,0,690,282
2,30-DEC-2004 18:00:36,31,3,94,2,2,980,0,720,257
1,01-JAN-2000 14:38:24,1853,2,69,4,2,1620,0,1150,329
1,01-JAN-2000 14:38:26,1854,3,63,4,2,2030,0,2380,382
1,01-JAN-2000 14:38:26,1855,2,76,2,2,1190,0,840,265
2,30-DEC-2004 18:00:38,32,2,74,2,2,1310,0,1180,250
1,01-JAN-2000 14:38:27,1856,1,49,7,5,4910,0,4200,368,2580,823,3030,146,2970,152
2,30-DEC-2004 18:00:39,33,1,61,8,3,7360,0,6830,483,10340,137
