1,HDV,7,70738.42133507988,65.46035480880677,2271.8146514506516,6
1,HDV,7,28501.72084059558,70.68849556512141,2271.8146514506516,4
2,HDV,7,22505.464664548836,68.19332775804239,2272.324619119908,5
