1,01-JAN-2000 11:37:46,678,3,88,2,2,670,0,580,276
1,01-JAN-2000 11:37:46,679,2,86,2,2,990,0,810,247
1,01-JAN-2000 11:37:47,680,1,63,7,5,5640,0,5020,334,2550,726,2250,134,1530,134
2,30-DEC-2004 15:00:00,2444,1,61,2,2,310,0,310,249
1,01-JAN-2000 11:37:50,681,2,86,2,2,860,0,480,236
1,01-JAN-2000 11:37:52,682,2,79,2,2,1060,0,1120,278
2,30-DEC-2004 15:00:02,1,2,88,8,3,1490,0,4490,265,1090,498
2,30-DEC-2004 15:00:03,2,1,72,2,2,310,0,310,249
1,01-JAN-2000 11:37:54,683,2,88,2,2,1220,0,830,276
1,01-JAN-2000 11:37:55,684,1,74,7,5,5120,0,9000,343,5460,770,5690,129,7390,138
2,30-DEC-2004 15:00:07,3,1,72,2,2,310,0,310,249
1,01-JAN-2000 11:37:57,685,1,69,5,2,4960,0,10460,590
1,01-JAN-2000 11:37:58,686,1,69,6,3,6130,0,9740,390,7860,138
2,30-DEC-2004 15:00:08,4,2,84,6,3,8080,0,9500,367,6850,125
2,30-DEC-2004 15:00:09,5,3,94,2,2,1060,0,1090,304
2,30-DEC-2004 15:00:12,6,3,96,2,2,1100,0,910,289
2,30-DEC-2004 15:00:12,7,2,76,2,2,1250,0,1090,246
1,01-JAN-2000 11:38:02,687,1,78,8,2,6490,0,10080,613
2,30-DEC-2004 15:00:13,8,3,103,2,2,920,0,900,256
2,30-DEC-2004 15:00:15,9,2,72,5,2,3240,0,4390,308
2,30-DEC-2004 15:00:16,10,3,103,2,2,1260,0,1110,269
1,01-JAN-2000 11:38:07,688,1,76,3,2,2090,0,2140,456
1,01-JAN-2000 11:38:08,689,3,78,2,2,820,0,720,262
2,30-DEC-2004 15:00:19,11,3,94,2,2,830,0,560,257
2,30-DEC-2004 15:00:19,12,1,71,2,2,310,0,310,249
1,01-JAN-2000 11:38:09,690,1,69,6,3,3360,0,3650,572,4320,146
1,01-JAN-2000 11:38:09,691,2,69,8,3,1720,0,3320,572,1570,146
1,01-JAN-2000 11:38:11,692,1,72,7,5,5300,0,5850,344,2410,553,2030,135,2050,144
2,30-DEC-2004 15:00:23,13,3,94,2,2,900,0,740,257
1,01-JAN-2000 11:38:14,693,1,76,7,6,4340,0,3610,389,3020,151,1390,646,2660,151,1990,160
1,01-JAN-2000 11:38:15,694,3,106,2,2,730,0,450,265
1,01-JAN-2000 11:38:16,695,2,79,7,5,6660,0,10650,328,7500,718,6010,128,5550,138
1,01-JAN-2000 11:38:16,696,1,59,7,4,5310,0,4590,354,3780,813,4120,139
1,01-JAN-2000 11:38:17,697,2,79,2,2,1050,0,720,288
1,01-JAN-2000 11:38:19,698,1,62,2,3,6230,0,4950,610,8450,171
1,01-JAN-2000 11:38:20,699,2,76,8,3,6310,0,5590,551,8750,151
1,01-JAN-2000 11:38:20,700,3,99,4,2,1690,0,1880,323
1,01-JAN-2000 11:38:23,701,3,74,2,2,910,0,530,184
1,01-JAN-2000 11:38:24,702,1,61,6,4,3780,0,3980,175,6970,383,4220,137
1,01-JAN-2000 11:38:24,703,2,72,8,3,6100,0,5540,571,8450,162
1,01-JAN-2000 11:38:25,704,1,62,4,2,2140,0,3070,359
2,30-DEC-2004 15:00:34,14,1,60,7,4,5450,0,4190,172,5450,240,4170,104
1,01-JAN-2000 11:38:26,705,2,72,2,3,6270,0,8730,589,5780,144
1,01-JAN-2000 11:38:27,706,2,76,5,2,2390,0,3800,332
2,30-DEC-2004 15:00:36,15,2,91,2,2,980,0,640,238
2,30-DEC-2004 15:00:37,16,1,68,2,2,310,0,310,249
2,30-DEC-2004 15:00:38,17,3,82,2,2,1250,0,1160,286
1,01-JAN-2000 11:38:28,707,3,84,4,2,1450,0,2790,356
1,01-JAN-2000 11:38:28,708,1,62,7,5,5930,0,5060,312,2030,704,1960,132,3150,124
1,01-JAN-2000 11:38:29,709,2,72,2,2,630,0,410,253
2,30-DEC-2004 15:00:42,18,2,88,4,2,2510,0,2850,332
2,30-DEC-2004 15:00:42,19,3,99,2,2,310,0,310,249
1,01-JAN-2000 11:38:33,710,2,68,7,4,5400,0,4990,560,7370,160,3590,1045
1,01-JAN-2000 11:38:33,711,2,68,2,2,310,0,310,249
1,01-JAN-2000 11:38:33,712,1,82,6,2,3280,0,5030,624
1,01-JAN-2000 11:38:34,713,3,88,2,2,960,0,700,254
2,30-DEC-2004 15:00:45,20,1,65,3,2,5560,0,7440,472
1,01-JAN-2000 11:38:34,714,2,71,5,2,1990,0,4600,336
1,01-JAN-2000 11:38:35,715,2,74,2,2,680,0,430,240
1,01-JAN-2000 11:38:35,716,1,66,7,4,5730,0,10320,373,11390,807,11080,140
2,30-DEC-2004 15:00:46,21,3,110,2,2,1090,0,960,288
2,30-DEC-2004 15:00:47,22,2,76,2,2,1130,0,760,237
1,01-JAN-2000 11:38:38,717,1,66,5,2,3580,0,5670,532
2,30-DEC-2004 15:00:49,23,1,59,7,4,6350,0,6390,280,4190,354,4110,117
2,30-DEC-2004 15:00:51,24,1,58,2,2,310,0,310,249
1,01-JAN-2000 11:38:40,718,3,76,2,2,1000,0,1180,237
1,01-JAN-2000 11:38:40,719,2,68,6,3,7290,0,5170,441,3040,135
1,01-JAN-2000 11:38:41,720,1,72,6,3,6680,0,10450,426,6600,153
2,30-DEC-2004 15:00:52,25,2,78,2,2,1480,0,1610,262
1,01-JAN-2000 11:38:42,721,2,76,6,3,6030,0,5540,475,3640,132
1,01-JAN-2000 11:38:43,722,1,66,2,2,940,0,1110,273
2,30-DEC-2004 15:00:54,26,3,84,2,2,1150,0,860,251
2,30-DEC-2004 15:00:54,27,2,69,2,2,860,0,600,242
1,01-JAN-2000 11:38:44,723,2,79,2,2,1420,0,1030,268
2,30-DEC-2004 15:00:55,28,3,82,2,2,1190,0,1240,234
1,01-JAN-2000 11:38:47,724,1,63,7,5,5530,0,6880,334,3930,750,2540,134,3080,134
2,30-DEC-2004 15:00:58,29,2,78,2,2,820,0,570,252
2,30-DEC-2004 15:00:58,30,3,86,2,2,1210,0,1110,258
1,01-JAN-2000 11:38:49,725,1,61,7,5,5970,0,6950,321,4420,706,1990,137,4670,137
2,30-DEC-2004 15:00:59,31,1,61,7,4,5790,0,4590,283,5130,360,2440,122
2,30-DEC-2004 15:00:59,32,2,82,2,2,1820,0,1190,265
2,30-DEC-2004 15:01:01,33,1,61,8,3,7540,0,4550,398,4000,106
